timestamp,netAmount0,netAmount1,closeTick,openTick,lowestTick,highestTick,inAmount0,inAmount1,currentLiquidity
2023-04-22 01:53:00,-2164515008375559676,4019429997,-201083,-201084,-201084,-201083,0,4019429997,792823208869772073
2023-04-22 01:54:00,0,0,-201083,-201083,-201083,-201083,0,0,792823208869772073
2023-04-22 01:55:00,-538449653972679,1000000,-201083,-201083,-201083,-201083,0,1000000,792823208869772073
2023-04-22 01:56:00,-4066331416442402843,7553592320,-201078,-201078,-201078,-201078,0,7553592320,792823208869772073
2023-04-22 01:57:00,0,0,-201078,-201078,-201078,-201078,0,0,792823208869772073
2023-04-22 01:58:00,613047505512337,-1132220,-201078,-201078,-201078,-201078,613047505512337,0,792823208869772073
2023-04-22 01:59:00,0,0,-201078,-201078,-201078,-201078,0,0,792823208869772073
2023-04-22 02:00:00,0,0,-201078,-201078,-201078,-201078,0,0,792823208869772073
2023-04-22 02:01:00,0,0,-201078,-201078,-201078,-201078,0,0,792823208869772073
2023-04-22 02:02:00,0,0,-201078,-201078,-201078,-201078,0,0,792823208869772073
2023-04-22 02:03:00,0,0,-201078,-201078,-201078,-201078,0,0,792823208869772073
2023-04-22 02:04:00,0,0,-201078,-201078,-201078,-201078,0,0,792823208869772073
2023-04-22 02:05:00,553188559889260,-1021668,-201078,-201078,-201078,-201078,553188559889260,0,792823208869772073
2023-04-22 02:06:00,-9789020059882922,18188046,-201078,-201078,-201078,-201078,0,18188046,792823208869772073
2023-04-22 02:07:00,0,0,-201078,-201078,-201078,-201078,0,0,792823208869772073
2023-04-22 02:08:00,0,0,-201078,-201078,-201078,-201078,0,0,792823208869772073
2023-04-22 02:09:00,-538211473468478,1000000,-201078,-201078,-201078,-201078,0,1000000,792823208869772073
2023-04-22 02:10:00,-7327326633876477,13614221,-201078,-201078,-201078,-201078,0,13614221,792823208869772073
2023-04-22 02:11:00,0,0,-201078,-201078,-201078,-201078,0,0,792823208869772073
2023-04-22 02:12:00,0,0,-201078,-201078,-201078,-201078,0,0,792823208869772073
2023-04-22 02:13:00,-1695016894543186,3171618,-201078,-201078,-201078,-201078,2000000000000000,6865369,792822773334326608
2023-04-22 02:14:00,-1829916980780211,3400000,-201078,-201078,-201078,-201078,0,3400000,792822773334326608
2023-04-22 02:15:00,0,0,-201078,-201078,-201078,-201078,0,0,792822773334326608
2023-04-22 02:16:00,0,0,-201078,-201078,-201078,-201078,0,0,792822773334326608
