timestamp,netAmount0,netAmount1,closeTick,openTick,lowestTick,highestTick,inAmount0,inAmount1,currentLiquidity
2023-04-22 02:01:00,10312829877070103033584,-15053302953,-272517,-272508,-272517,-272508,10312829877070103033584,0,24496680878281184743
2023-04-22 02:02:00,0,0,-272517,-272517,-272517,-272517,0,0,24496680878281184743
2023-04-22 02:03:00,0,0,-272517,-272517,-272517,-272517,0,0,24496680878281184743
2023-04-22 02:04:00,0,0,-272517,-272517,-272517,-272517,0,0,24496680878281184743
2023-04-22 02:05:00,0,0,-272517,-272517,-272517,-272517,0,0,24496680878281184743
2023-04-22 02:06:00,0,0,-272517,-272517,-272517,-272517,0,0,24496680878281184743
2023-04-22 02:07:00,0,0,-272517,-272517,-272517,-272517,0,0,24496680878281184743
2023-04-22 02:08:00,0,0,-272517,-272517,-272517,-272517,0,0,24496680878281184743
2023-04-22 02:09:00,-10043351296077359140572,14748137142,-272507,-272514,-272514,-272507,0,14748137142,24496680878281184743
2023-04-22 02:10:00,-1000000000000000000000,1469249035,-272506,-272506,-272506,-272506,0,1469249035,24496680878281184743
2023-04-22 02:11:00,-14623530226811159160053,21502205049,-272492,-272505,-272505,-272492,0,21502205049,24496680878281184743
2023-04-22 02:12:00,0,0,-272492,-272492,-272492,-272492,0,0,24496680878281184743
2023-04-22 02:13:00,0,0,-272492,-272492,-272492,-272492,0,0,24496680878281184743
2023-04-22 02:14:00,0,0,-272492,-272492,-272492,-272492,0,0,24496680878281184743
2023-04-22 02:15:00,0,0,-272492,-272492,-272492,-272492,0,0,24496680878281184743
2023-04-22 02:16:00,0,0,-272492,-272492,-272492,-272492,0,0,24496680878281184743
2023-04-22 02:17:00,0,0,-272492,-272492,-272492,-272492,0,0,24496680878281184743
2023-04-22 02:18:00,3000000000000000000000,-4387246356,-272495,-272493,-272495,-272493,3000000000000000000000,0,24496680878281184743
2023-04-22 02:19:00,5722849667663001700393,-8365480442,-272501,-272495,-272501,-272495,5734899999999999868928,17726195,24496778837348369377
2023-04-22 02:20:00,0,0,-272501,-272501,-272501,-272501,0,0,24496778837348369377
2023-04-22 02:21:00,0,0,-272501,-272501,-272501,-272501,0,0,24496778837348369377
2023-04-22 02:22:00,0,0,-272501,-272501,-272501,-272501,0,0,24496778837348369377
2023-04-22 02:23:00,4210800000000000000000,-6152280032,-272505,-272502,-272505,-272502,4210800000000000000000,0,24496778837348369377
2023-04-22 02:24:00,0,0,-272505,-272505,-272505,-272505,0,0,24496778837348369377
2023-04-22 02:25:00,0,0,-272505,-272505,-272505,-272505,0,0,24496778837348369377
2023-04-22 02:26:00,1000000000000000000000,-1460696492,-272506,-272506,-272506,-272506,1000000000000000000000,0,24496778837348369377
2023-04-22 02:27:00,0,0,-272506,-272506,-272506,-272506,0,0,24496778837348369377
2023-04-22 02:28:00,0,0,-272506,-272506,-272506,-272506,0,0,24496778837348369377
2023-04-22 02:29:00,0,0,-272506,-272506,-272506,-272506,0,0,24496778837348369377
2023-04-22 02:30:00,0,0,-272506,-272506,-272506,-272506,0,0,24496778837348369377
2023-04-22 02:31:00,0,0,-272506,-272506,-272506,-272506,0,0,24496778837348369377
2023-04-22 02:32:00,0,0,-272506,-272506,-272506,-272506,0,0,24496778837348369377
2023-04-22 02:33:00,0,0,-272506,-272506,-272506,-272506,0,0,24496778837348369377
2023-04-22 02:34:00,237360511764018365367,-346690534,-272506,-272506,-272506,-272506,237360511764018365367,0,24499591406758865464
2023-04-22 02:35:00,0,0,-272506,-272506,-272506,-272506,0,0,24499591406758865464
2023-04-22 02:36:00,-3000000000000000000000,4408833999,-272504,-272505,-272505,-272503,0,4408833999,24499591406758865464
2023-04-22 02:37:00,-957500000000000000000,1407428025,-272502,-272502,-272502,-272502,0,1407428025,24499591406758865464
2023-04-22 02:38:00,-2078400000000000000000,3055495843,-272500,-272501,-272501,-272500,0,3055495843,24499591406758865464
2023-04-22 02:39:00,0,0,-272500,-272500,-272500,-272500,0,0,24499591406758865464
2023-04-22 02:40:00,-1750986412284334299666,2574646006,-272498,-272499,-272499,-272498,0,2574646006,24499591406758865464
2023-04-22 02:41:00,0,0,-272498,-272498,-272498,-272498,0,0,24499591406758865464
2023-04-22 02:42:00,19276333778691339369859,-28149765148,-272517,-272508,-272517,-272506,19276333778691339369859,0,24499591406758865464
2023-04-22 02:43:00,32799523027118012719415,-47775202778,-272550,-272519,-272550,-272519,32799523027118012719415,0,24397569036699082525
2023-04-22 02:44:00,3376257778685045900000,-4909018725,-272553,-272551,-272553,-272551,3376257778685045900000,0,24398485731373279181
2023-04-22 02:45:00,0,0,-272553,-272553,-272553,-272553,0,0,24398485731373279181
2023-04-22 02:46:00,0,0,-272553,-272553,-272553,-272553,0,0,24398485731373279181
2023-04-22 02:47:00,6002199999999999737856,-8723054586,-272553,-272554,-272559,-272554,6002199999999999737856,0,24398485731373279181
2023-04-22 02:48:00,0,0,-272553,-272553,-272553,-272553,0,0,24398485731373279181
2023-04-22 02:49:00,0,0,-272553,-272553,-272553,-272553,0,0,24398485731373279181
