timestamp,netAmount0,netAmount1,closeTick,openTick,lowestTick,highestTick,inAmount0,inAmount1,currentLiquidity
2023-04-22 03:11:00,-11995297591837950872,22265694797,-201062,-201064,-201064,-201062,65393097697002845,22386960615,8394475884949860823
2023-04-22 03:12:00,17144028729352541100,-31789946333,-201064,-201062,-201064,-201062,17147658513746091812,6737712,8394492040412250909
2023-04-22 03:13:00,-510726560657736290,948125128,-201064,-201064,-201064,-201064,121000000000000000,1172474014,8394492040412250909
2023-04-22 03:14:00,1417923820018437317,-2628295746,-201064,-201064,-201064,-201064,1798279604452899272,705927628,8394492040412250909
2023-04-22 03:15:00,58895526403251456767,-109143371739,-201070,-201064,-201071,-201064,70900526874399964124,22266019691,8394492040412250909
2023-04-22 03:16:00,-39386517960178357764,73071158944,-201066,-201070,-201070,-201066,341627226895375323,73704234087,8399779300540096742
2023-04-22 03:17:00,137958324765212222,-255728813,-201066,-201066,-201066,-201066,143000000000000000,9355276,8400839131791331450
2023-04-22 03:18:00,-31297157996724751816,58083982646,-201063,-201066,-201066,-201063,4914796131111834,58093093368,8400839131791331450
2023-04-22 03:19:00,-14185474806356052372,26360561463,-201062,-201064,-201064,-201061,14974622683381568057,54127507907,8400839131791331450
2023-04-22 03:20:00,3642915924118928511,-6755893486,-201062,-201062,-201062,-201062,3711251207508194885,126857080,8400839131791331450
2023-04-22 03:21:00,-2336730853064759762,4337939362,-201062,-201062,-201062,-201062,8000000000000000,4352775952,8400839131791331450
2023-04-22 03:22:00,208510551438053405,-386546976,-201062,-201062,-201062,-201062,289755836552137748,150825935,8400839131791331450
2023-04-22 03:23:00,6274791159159361576,-11636497235,-201062,-201062,-201062,-201062,6364436311940228699,166419495,8400839131791331450
2023-04-22 03:24:00,-3182331336690417101,5909610875,-201062,-201062,-201062,-201062,1149178584040014334,8040706110,8400839131791331450
2023-04-22 03:25:00,-1081616267070631637,2010458096,-201062,-201062,-201062,-201062,1384925275236409604,4578850117,8400839131791331450
2023-04-22 03:26:00,-61871938110490331850,114899307815,-201055,-201062,-201062,-201055,7006559253799017,114912307815,6974476142304906603
2023-04-22 03:27:00,-18293334495727832166,33989830414,-201052,-201055,-201055,-201052,790166850858642831,35456310410,6974476142304906603
2023-04-22 03:28:00,-16144253541959450589,30028352602,-201050,-201052,-201052,-201050,14274400415326203796,56529475597,6963534915646034914
2023-04-22 03:29:00,-35375024769536552246,65878917943,-201046,-201038,-201046,-201038,63699152219734857365,184243454380,6963534915646034914
2023-04-22 03:30:00,391897405845861011,-727764026,-201046,-201046,-201046,-201046,490963640960223273,184199420,6963550701946195045
2023-04-22 03:31:00,197057918846818932,-365832917,-201046,-201046,-201046,-201046,304758502553786335,200253063,6963550701946195045
2023-04-22 03:32:00,38160796795651307316,-70866455185,-201051,-201046,-201051,-201046,38175857542380015420,27993687,7820568617211562046
2023-04-22 03:33:00,41328168259273044818,-76712825734,-201055,-201051,-201055,-201051,41431063846297944641,191141492,7820568617211562046
2023-04-22 03:34:00,254165849577286678,-469880077,-201055,-201055,-201055,-201055,1219359591781091531,1792955163,7820568617211562046
2023-04-22 03:35:00,-17231648448973117375,32015227788,-201053,-201055,-201055,-201053,1243919098775860459,34324029952,7830097966360892725
2023-04-22 03:36:00,389636798988290815,-723008263,-201053,-201053,-201053,-201053,498084388701675447,201492427,7830097966360892725
2023-04-22 03:37:00,-5699898543313208781,10630055240,-201053,-201053,-201055,-201053,21268242620722743282,50103294237,7830097966360892725
2023-04-22 03:38:00,-1452752623851014282,2699554695,-201053,-201053,-201053,-201053,106869838626659320,2897929434,7830097966360892725
