timestamp,netAmount0,netAmount1,closeTick,openTick,lowestTick,highestTick,inAmount0,inAmount1,currentLiquidity
2023-04-22 02:23:00,8772857020751939590249,-12818111900,-272530,-272520,-272530,-272520,10491500000000000000000,2515002195,25525929874812026516
2023-04-22 02:24:00,-9956951925772618952423,14566441272,-272520,-272529,-272529,-272520,0,14566441272,25525929874812026516
2023-04-22 02:25:00,2998601636644329962656,-4383836998,-272523,-272521,-272523,-272521,3000000000000000000000,2046109,25525929874812026516
2023-04-22 02:26:00,8763888324860133111825,-12801892174,-272523,-272524,-272531,-272524,11115886067231313362944,3440096939,25525929874812026516
2023-04-22 02:27:00,0,0,-272523,-272523,-272523,-272523,0,0,25525929874812026516
2023-04-22 02:28:00,-3893543696888811095596,5693421811,-272528,-272528,-272528,-272528,0,5693421811,25525929874812026516
2023-04-22 02:29:00,-2109973506495566603610,3089158144,-272526,-272529,-272529,-272526,2000000000000000000000,6011041441,25525929874812026516
2023-04-22 02:30:00,22798750000000000000,-33317423,-272526,-272526,-272526,-272526,22798750000000000000,0,25525929874812026516
2023-04-22 02:31:00,-22030383802312645582056,32271015476,-272505,-272525,-272528,-272505,7246339076753857469959,42861877893,25525929874812026516
2023-04-22 02:32:00,-1630000000000000000000,2390127717,-272503,-272504,-272504,-272503,370000000000000000000,2932058053,25525929874812026516
2023-04-22 02:33:00,8780237556023893914353,-12849402652,-272511,-272504,-272511,-272501,12350000000000000000000,5233904413,25525929874812026516
2023-04-22 02:34:00,10761370100942701439355,-15734345429,-272522,-272512,-272526,-272512,14979500470764289499568,6171633155,25525929874812026516
2023-04-22 02:35:00,-28921463628104883947539,42383939664,-272494,-272521,-272521,-272494,1250000000000000000000,44213485374,23794597358026831928
2023-04-22 02:36:00,-14068768668929352702158,20661314595,-272479,-272493,-272493,-272479,500000000000000000000,21394451801,23510092471339351514
2023-04-22 02:37:00,-3900438908872031624038,5733272411,-272479,-272479,-272479,-272475,33312414202395165485,5782179184,23510092471339351514
2023-04-22 02:38:00,311600000000000000000,-456192388,-272476,-272476,-272477,-272476,1300000000000000000000,1453012670,23510092471339351514
2023-04-22 02:39:00,1006000000000000000000,-1477406000,-272477,-272476,-272477,-272476,1006000000000000000000,0,23510092471339351514
2023-04-22 02:40:00,1500986412284334299666,-2198913239,-272478,-272476,-272478,-272473,5000000000000000000000,5144435780,23510092471339351514
2023-04-22 02:41:00,6832797618589409026860,-10017339857,-272485,-272479,-272485,-272474,14789174413196102506193,11695048104,23794967297812413842
